,m001_ALL0_4,m002_ALL5_14,m003_ALL15_34,m004_ALL0_34,m005_ALL35_69,m006_ALL70_79,m007_MEDICALb,m008_MEDICALc,m009_NONMEDb,m010_NONMEDc,m011_INFECTb,m012_INFECTc,m013_INTESTINb,m014_INTESTINc,m015_PULMTBb,m016_PULMTBc,m017_OTHERTBb,m018_OTHERTBc,m019_VIRALHEPb,m020_VIRALHEPc,m021_SCHISTOc,m022_ALLCAb,m023_ALLCAc,m024_MOUTHCAc,m025_NASOPCAc,m026_NPConlyc,m027_OESOPHCAc,m028_OESOPHCAc,m029_COLRECCAc,m030_LIVERCAb,m031_LIVERCAc,m032_PANCRSCAc,m033_BLADDCAc,m034_LARYNXCAc,m039_BRAINCAc,m040_LYMPHOMAc,m041_LEUKEMIAb,m042_LEUKEMIAc,m043_ENDOCRINb,m044_ENDOCRINc,m045_DIABETESc,m046_MALNUTRIb,m047_MALNUTRIc,m048_BLOODb,m049_BLOODc,m050_MENTALb,m051_MENTALc,m052_NERVOUSb,m053_NERVOUSc,m054_MENINGITb,m055_MENINGITc,m056_EPILEPSYb,m057_EPILEPSYc,m058_ALLVASCb,m059_ALLVASCc,m060_RHEUMHDb,m061_RHEUMHDc,m062_HYPTENSc,m063_IHDc,m064_STROKEb,m065_STROKEc,m066_VASC_STRb,m067_VASC-STRc,m068_ALLRESPb,m069_ALLRESPc,m070_PNEUMONb,m071_PNEUMONc,m072_COPDc,m073_DIGESTIVb,m074_DIGESTIVc,m075_PEPULCERc,m076_ENTCOLc,m077_INTESTOBc,m078_CIRRHOSb,m079_CIRRHOSc,m080_TOTLIVRb,m081_TOTLIVRc,m082_GALLBILc,m083_GENITURc,m086_RENALc,m089_ALLSKINc,m090_MUSCSKELc,m091_ILL_DEFb,m092_ILL_DEFc,m093_ACCIDENTb,m094_ACCIDENTc,m095_ROADACCb,m096_ROADACCc,m097_DROWNb,m098_DROWNc,m099_SUICIDEb,m100_SUICIDEc,m101_HOMICIDEb,m102_HOMICIDEc,m103_INFANT,m105_ALLCUMa,m106_MEDICALa,m107_NONMEDa,m108_RESPINFa,m109_ALLGIa,m110_CONGENITa,m111_NTDa,m112_CONGENHDa,m113_PERINATa,m114_LOWBTHWTa,m115_BTHTRAUMa,m116_RDSa,m117_NEOTETANa,m118_MALNUTRIa,m119_DROWNa
q109,-0.0,-0.0,2.1199384965296737,-0.0,-0.0,-0.0481058154514442,-0.0,-0.0,-0.0,-0.0,-0.0,-12.08076812982614,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.13908990599124724,-0.0,-0.1382826962360358,-0.0,-4.46442411600298,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.20151701195708607,-0.0,0.0,0.16249808809386315,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.4270565850615962,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-3.5339697756037567,0.0,-0.15634875882258953,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.08074380052699995,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.01022797588795202,-0.2198702947829519,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
q110,-0.0,-0.0,-0.1931805905723016,-0.0,-0.0,-0.01398379366071798,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05408623860817002,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0009101731541090757,-0.0,0.0,0.28761806203259427,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.019469154318876414,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-1.2672016962879398,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0342648857350363,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14423438618924056,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
q111,-0.0,-1.1746494281487478,-8.431327975908264,-0.19913043083700782,0.0,0.4559751325706723,-1.9627509335711297,0.0,-0.0,-0.0,-0.506246659934455,-0.0,-0.0,-0.6085661454635347,-0.7376242367606702,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.4448563170511021,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-1.0856740465026458,0.12158458184212521,-0.0,-0.0,-1.5556718270684462,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-1.6661428937244132,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-1.011833400636794,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-1.2423499161050837,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
q112,-0.0,-0.0,-0.47945196991941513,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-1.2794020611820995,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.328923859978331,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.20694564716896086,-0.0,-0.0,-0.0,-0.0,-0.18636359147486434,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
q113,-0.0,-0.0,5.450326628893612,-0.0,0.0,1.886097657808061,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.014927922712448126,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.3771266201457147,0.0,0.0,0.0,4.127400113829066,0.0,0.04567363985291492,0.0,3.5905090688241965,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.011833119119320718,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,4.1765958005795145,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.02738050715234853,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
q114,-0.0,-0.0,-3.995417561403334,-0.0,0.0,-0.14539032351978848,-0.0,0.0,-0.0,-0.0,-0.0,-5.108425658167114,-0.0,-0.3149514925860137,-0.09787919505367303,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.16448940595145925,-0.0,0.0,-1.3734257036431272,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-8.076498837092112e-08,-0.4551346905592974,-0.4535691027524295,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.03639362294783548,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
q115,-0.0,-0.0,-0.13751707078149333,-0.0,0.0,-0.054785369337599484,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.022262348860420247,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.12015069472850622,-0.0,0.0,0.11298377002771814,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.000302104755982231,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.21757519041582338,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
q116,-0.0,-0.0,2.4193664690736405,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.10151402146266143,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0004612129136198299,0.0,0.46891808389099054,0.42818448549881777,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,2.9156554562722286,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.06312632224034437,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0022931187302944983,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2661423026997975,-0.05440124471992382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18545978758277595,-0.0,-0.0
q117,0.0,0.0,-2.9500929207056754,-0.0,0.0,-2.7800228896042323,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-8.487032192364206,0.07922308620096785,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.23231069717719274,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.11375537019170956,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.4308037515801521,0.20467909413747898,5.194922267181488,0.0,1.7699060536367475,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.054656823013685844,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
q118,0.0,0.0,1.816315512869248,0.0,0.0,-0.24925850069072197,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,2.4303960430676232,0.0,1.5790037844644522,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,2.529366298221908,-0.016051085831548042,-0.0,0.5072355970152781,-0.0,0.7915844078914921,-0.0,-0.0,-0.12840036389824366,-0.0,0.0,-0.0,-0.0,-0.05744570320474609,-0.0,0.0,5.892144157746267,0.0,1.2179387734499127,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.8391989740841802,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
q093,-0.0,-0.0,-3.2096476419408484,-0.0,0.0,2.4281339546151814,-0.0,0.0,-0.0,0.0,-0.3311826597974015,0.0,-0.0,-0.4050002199785369,-0.30294617203800994,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1030948691607441,0.0,-0.0,0.0,2.611356259037577,0.0,12.867809641208057,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.23194446651494327,-0.0,-0.316559231011462,-1.5140715587755087,-0.0,-2.655684812900352,0.0,0.0,-0.0,-0.0,-0.0,1.405843888517198,0.0,23.224891419538483,0.0,-0.02272021528919841,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.056567857061511476,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-1.0261319826287598,-0.41649084943366793,0.0,-1.013432811175274,-0.6165440948067283,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.06484183341147064,-0.0,0.0
q092,0.0,-0.0,0.24830376903105836,0.0,0.0,1.0248447526229896,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.17884222309113568,-0.6036223520804468,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
q091,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-8.264574992766605e-05,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0008512033112782528,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
q056,0.0,0.0,9.594953328989957,0.0,-0.0,1.9861288939489607,0.0,-0.0,2.5199479725293883,0.0,0.0,0.0,0.0,1.5821108895214515,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.17299403431541285,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.02882177504134645,0.0,-0.0,0.17128802687450942,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.3317852339847183,-0.0,5.811902290350779,0.0,5.117748332068499,0.5559023588114537,0.0,0.5329370596823803,0.0,0.0,2.606829077592809,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.7777821890830956,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.361540837159074,0.008340216640237614,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0
q012,-0.0,-0.0,-4.395868615530076,0.0,0.0,0.13399146968186162,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.7439722733045905,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.16641018935387072,0.0,0.0,0.0,0.0,-0.0,0.5188383001189486,0.0,2.656984696706011,0.08891719080071592,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.4514216969626605,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.31390555541178233,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.3061736584471156,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,4.9800141074522415,0.0,-0.8718996195103971,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q013,-0.0,-0.0,-8.730010110697618,-0.0,-0.0,-0.30506367428562614,-0.0,-0.0,-0.0,-0.0,-0.0,-2.266401498281024,-0.0,-0.0,-0.04400016993297677,-4.022603979234096,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.006592929807215139,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.6873804284573919,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.3819537730295644,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5975943372072483,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
q019,0.0,0.0,-5.421389945453907,0.0,-0.0,-0.23128827743347255,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.3901309358467879,0.3348286786555259,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0800637976637761,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.693774641567536,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.12782313065390877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
q022,0.0,-0.0,-8.968874959504673,0.0,-0.0,-4.585588997733655,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.5357302205414399,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.14502008289163484,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.015010852630104257,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-28.194434030845983,0.0,-0.0,-26.361047918438874,-1.5073265472009352,-0.0,-0.0,-0.0,-0.0,-0.7786111541713179,-0.0,-0.0,0.0,-0.0,-0.9953521296527919,0.0,-0.0,-0.0,0.0,2.2662424785338935,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.11003062380276678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
q027,0.0,-0.0,-7.13584704645909,-0.0,-0.0,3.9495804347060224,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.25722277558809864,0.24130085671225304,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.13811129672497952,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.05726877480014202,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.1251147954335162,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.005521206571196259,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.002152495249731764,0.4883761749389011,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
q028,0.0,0.0,-0.16829968798888445,0.0,0.0,-0.0011809978203210607,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.04306860427867031,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.20138186259021787,-0.0,-0.0,-0.0,14.609004291690695,-0.0,-0.16858566265152733,-0.0,0.0,0.0,-0.0,0.0,0.020772407157592623,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.11840277974659114,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,2.980769868062994,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.29357027180746176,-0.0,-0.0,-0.3597287955536419,-0.0,-0.07706436032931778,-0.0,-0.0,0.0,-0.0,0.19041922412776388,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.016301154339310092,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
q029,0.0,-0.0,-17.950691123547713,-0.0,0.0,-0.28108046546163695,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-1.5913376001380442,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.5337789809173179,0.0,-1.37985714038051,-1.6370072453347264,28.312809145698182,3.39541153151745,1.2996474850181123,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02264379581825056,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-1.6276883071611776,-0.0,-3.075873952851904,-14.095132608809816,-0.0,-0.2686375642042009,-0.0,-0.5514644866079598,-3.5495223452653426,-0.9465727630744517,-0.0,-0.0,-0.05624063730564214,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.934832631686464,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
q030,-0.0,-0.0,-6.3454178616626375,-0.0,0.0,7.87945790912245,-0.0,0.0,0.0,4.831887761386756,-0.6410440362699747,-0.0,-0.0,-0.6295501572362245,-0.8002736805020105,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.12187410123430446,0.0,0.0,0.0,-0.0,0.0,2.6656557943314847,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.021788136186070877,-0.0,-0.0,0.0,-0.0,-0.0,0.32350581982778104,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,4.218545002155664,-0.0,34.89124000241653,-0.09420129098083427,2.1415303007901567,-0.5685716439620894,6.77640975102379,-0.337804835515315,0.0,6.139948060599839,-0.5465162301510467,-0.0,-0.0,-0.0,0.0,-0.3502720740175469,-0.0,-0.0,-0.0,0.0,0.05301465498283865,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.8313851533794596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
